playerId,playerName,position,team,gp,points,plusMinus,shg,faceoffPctg,blocks,hits,pim
8480205,Emil Bemstrom,F,PIT,14,0.05680026625429514,0.0,0.0,0.037833422906599815,0.13755000720207433,0.44765682192536344,0.0
8484304,Uvis Balinskis,D,FLA,76,0.1568903175123164,-0.04458248178935519,0.0,0,0.3814193559483974,0.5490393569222575,0.1885557159778804
8480208,Drake Batherson,F,OTT,82,0.4377255481527593,-0.04837584542814349,0.0,0.00469323799276669,0.23242407375492946,0.7068889220605364,0.18822682790982012
8482259,Bobby McMann,F,TOR,74,0.2732282575181054,0.07199792817078955,0.0,0.0021926385709992143,0.20137999842119136,0.8159765192689487,0.17936500071897127
8480220,Noah Cates,F,PHI,78,0.27721437287759165,0.018289441585449817,0.0,0.003885194562577937,0.3769142125167569,0.5025845412782576,0.1142046116530706
8484321,Nikolas Matinpalo,D,OTT,41,0.07523672521696949,-0.026729724206422625,0.0,0,0.406364777154202,0.311159559057894,0.22686204383817254
8478178,Darren Raddysh,D,TBL,73,0.3008130081300813,0.05429257318225708,0.0,0,0.4993888112918433,0.3089933423033665,0.11445827810406442
8474090,Brendan Smith,D,DAL,32,0.1281164404911095,-0.13069120788358718,0.02661856559634439,0,0.38344749102436415,0.5679688094545343,0.3296367244562193
8480246,Nick Perbix,D,TBL,74,0.1750509433834974,0.052160576038230266,0.0,0,0.4601669072631365,0.3552315160237967,0.1536774923367229
8474102,David Perron,F,OTT,43,0.24331043301599295,-0.08194187554387838,0.0,0.005713195528463255,0.14877789944211076,0.7046547441910983,0.15364944798246052
8478233,Andrew Mangiapane,F,WSH,81,0.2201715071960032,0.0,0.011117995384971586,0.004189333535853658,0.2418221779272022,0.4634737532655438,0.17322269045427416
8480281,Alexey Toropchenko,F,STL,80,0.15006256519654987,-0.006623134389650836,0.0,0.004544634758759695,0.3424370109849374,1.0378174378170077,0.16424141562187247
8474141,Patrick Kane,F,DET,72,0.4060162203742311,-0.10478269888347061,0.0,0.004625739682301286,0.20630730950885975,0.1728307300243404,0.107335008385784
8480289,Morgan Barron,F,WPG,74,0.14132235867664955,0.06328044079670198,0.021956787233551284,0.004680410233285627,0.2864648814393381,0.741299145616888,0.13338168289034852
8484387,Matvei Michkov,F,PHI,80,0.4049593806428335,-0.08771765939285184,0.0,0.004133167021372217,0.18261849832018348,0.21882468155627796,0.2279078568297769
8474149,Evgenii Dadonov,F,DAL,80,0.28436759481746465,0.006119178804823863,0.0,0.0,0.29179317399993615,0.3225169364361954,0.08422482966923639
8474150,Mikael Backlund,F,CGY,76,0.2610927990484146,0.026509978395328107,0.01181191825331619,0.004242520244206843,0.357053795609307,0.29412696577253505,0.2175308738433462
8474151,Ryan McDonagh,D,TBL,82,0.23664122137404578,0.21475908007326788,0.010989010989010988,0,0.7937005633175107,0.18399999999999997,0.15954427836154822
8474157,Max Pacioretty,F,TOR,37,0.2015645934640204,-0.024249693858678947,0.0,0.010552636853897407,0.22114844865133632,1.1279502184578878,0.22226633168862867
8474166,Alec Martinez,D,CHI,44,0.1773460540779204,-0.14419611392173673,0.0,0,0.7300243115822798,0.31126026530018003,0.10596583477926065
8474189,Lars Eller,F,"PIT,WSH",80,0.17774598134644767,-0.029933940117642773,0.0,0.004224137638090762,0.27187850674743635,0.3728497167048052,0.23771432227869424
8480336,Sean Walker,D,CAR,82,0.13683576048504079,-0.041642181936397106,0.0,0,0.53119291084998,0.5092612031486198,0.27380952380952384
8480355,Mark Kastelic,F,BOS,61,0.14491405348005876,-0.025022994576974374,0.0,0.005623588032502432,0.34560397105203056,1.1739387379390516,0.4070674633791786
